"project_id","sample_id","matrix","collect_date","lab_sample_id","sample_type","rec_date","anl_batch","prp_batch","extraction_code","extracted_date","analyte","cas_number","analyte_flag","analytical_method","result","resultflag","repdl","limit_definition","units","analytical_cut","initial_wt_vol","final_vol","amount_spiked","percent_recovered","rec_limit_low","rec_limit_high","initial_conc","sample_rpd","rpd_limit_low","rpd_limit_high","rep_sig_digs","allowable_limit","dissolved","analysis_group","method_order","analyte_order","loq","lod","dl","sdg","collect_time","rec_time","run_date","run_time","result_sample_fraction","epa_analysis_id","context_code","monitoring_location_id","sample_condition"
NA,"CCV for HBN 1915349 (MMS/12783","1",NA,"1835624","CCV",2025-07-29,"MMS12783",NA,NA,NA,"Calcium","7440-70-2","N","200.8",2420,"=",150,"LOD","ug/L",1,100,100,2500,96.9,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,8,200,150,60,"1253728",NA,12:00:00,2025-07-28,11:25:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915349 (MMS/12783","1",NA,"1835624","CCV",2025-07-29,"MMS12783",NA,NA,NA,"Copper","7440-50-8","N","200.8",49.3,"=",0.9,"LOD","ug/L",1,100,100,50,98.5,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,11,1.2,0.9,0.4,"1253728",NA,12:00:00,2025-07-28,11:25:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915349 (MMS/12783","1",NA,"1835624","CCV",2025-07-29,"MMS12783",NA,NA,NA,"Iron","7439-89-6","N","200.8",2410,"=",75,"LOD","ug/L",1,100,100,2500,96.3,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,12,100,75,31.2,"1253728",NA,12:00:00,2025-07-28,11:25:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915349 (MMS/12783","1",NA,"1835624","CCV",2025-07-29,"MMS12783",NA,NA,NA,"Magnesium","7439-95-4","N","200.8",2420,"=",15,"LOD","ug/L",1,100,100,2500,96.9,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,14,20,15,6,"1253728",NA,12:00:00,2025-07-28,11:25:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915349 (MMS/12783","1",NA,"1835624","CCV",2025-07-29,"MMS12783",NA,NA,NA,"Zinc","7440-66-6","N","200.8",52.8,"=",3,"LOD","ug/L",1,100,100,50,106,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,32,4,3,1.24,"1253728",NA,12:00:00,2025-07-28,11:25:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915349 (MMS/12783","1",NA,"1835626","CCV",2025-07-29,"MMS12783",NA,NA,NA,"Calcium","7440-70-2","N","200.8",2390,"=",150,"LOD","ug/L",1,100,100,2500,95.6,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,8,200,150,60,"1253728",NA,12:00:00,2025-07-28,12:00:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915349 (MMS/12783","1",NA,"1835626","CCV",2025-07-29,"MMS12783",NA,NA,NA,"Copper","7440-50-8","N","200.8",48.7,"=",0.9,"LOD","ug/L",1,100,100,50,97.4,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,11,1.2,0.9,0.4,"1253728",NA,12:00:00,2025-07-28,12:00:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915349 (MMS/12783","1",NA,"1835626","CCV",2025-07-29,"MMS12783",NA,NA,NA,"Iron","7439-89-6","N","200.8",2400,"=",75,"LOD","ug/L",1,100,100,2500,96.1,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,12,100,75,31.2,"1253728",NA,12:00:00,2025-07-28,12:00:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915349 (MMS/12783","1",NA,"1835626","CCV",2025-07-29,"MMS12783",NA,NA,NA,"Magnesium","7439-95-4","N","200.8",2400,"=",15,"LOD","ug/L",1,100,100,2500,95.9,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,14,20,15,6,"1253728",NA,12:00:00,2025-07-28,12:00:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915349 (MMS/12783","1",NA,"1835626","CCV",2025-07-29,"MMS12783",NA,NA,NA,"Zinc","7440-66-6","N","200.8",50.4,"=",3,"LOD","ug/L",1,100,100,50,101,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,32,4,3,1.24,"1253728",NA,12:00:00,2025-07-28,12:00:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915349 (MMS/12783","1",NA,"1835628","CCV",2025-07-29,"MMS12783",NA,NA,NA,"Calcium","7440-70-2","N","200.8",2390,"=",150,"LOD","ug/L",1,100,100,2500,95.7,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,8,200,150,60,"1253728",NA,12:00:00,2025-07-28,12:27:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915349 (MMS/12783","1",NA,"1835628","CCV",2025-07-29,"MMS12783",NA,NA,NA,"Copper","7440-50-8","N","200.8",48.5,"=",0.9,"LOD","ug/L",1,100,100,50,97,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,11,1.2,0.9,0.4,"1253728",NA,12:00:00,2025-07-28,12:27:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915349 (MMS/12783","1",NA,"1835628","CCV",2025-07-29,"MMS12783",NA,NA,NA,"Iron","7439-89-6","N","200.8",2400,"=",75,"LOD","ug/L",1,100,100,2500,95.9,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,12,100,75,31.2,"1253728",NA,12:00:00,2025-07-28,12:27:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915349 (MMS/12783","1",NA,"1835628","CCV",2025-07-29,"MMS12783",NA,NA,NA,"Magnesium","7439-95-4","N","200.8",2390,"=",15,"LOD","ug/L",1,100,100,2500,95.5,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,14,20,15,6,"1253728",NA,12:00:00,2025-07-28,12:27:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915349 (MMS/12783","1",NA,"1835628","CCV",2025-07-29,"MMS12783",NA,NA,NA,"Zinc","7440-66-6","N","200.8",50.2,"=",3,"LOD","ug/L",1,100,100,50,100,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,32,4,3,1.24,"1253728",NA,12:00:00,2025-07-28,12:27:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915349 (MMS/12783","1",NA,"1835631","CCV",2025-07-29,"MMS12783",NA,NA,NA,"Calcium","7440-70-2","N","200.8",2390,"=",150,"LOD","ug/L",1,100,100,2500,95.5,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,8,200,150,60,"1253728",NA,12:06:00,2025-07-28,13:57:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915349 (MMS/12783","1",NA,"1835631","CCV",2025-07-29,"MMS12783",NA,NA,NA,"Copper","7440-50-8","N","200.8",47.6,"=",0.9,"LOD","ug/L",1,100,100,50,95.3,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,11,1.2,0.9,0.4,"1253728",NA,12:06:00,2025-07-28,13:57:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915349 (MMS/12783","1",NA,"1835631","CCV",2025-07-29,"MMS12783",NA,NA,NA,"Iron","7439-89-6","N","200.8",2360,"=",75,"LOD","ug/L",1,100,100,2500,94.2,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,12,100,75,31.2,"1253728",NA,12:06:00,2025-07-28,13:57:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915349 (MMS/12783","1",NA,"1835631","CCV",2025-07-29,"MMS12783",NA,NA,NA,"Magnesium","7439-95-4","N","200.8",2360,"=",15,"LOD","ug/L",1,100,100,2500,94.5,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,14,20,15,6,"1253728",NA,12:06:00,2025-07-28,13:57:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915349 (MMS/12783","1",NA,"1835631","CCV",2025-07-29,"MMS12783",NA,NA,NA,"Zinc","7440-66-6","N","200.8",49.7,"=",3,"LOD","ug/L",1,100,100,50,99.3,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,32,4,3,1.24,"1253728",NA,12:06:00,2025-07-28,13:57:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915349 (MMS/12783","1",NA,"1835632","CCV",2025-07-29,"MMS12783",NA,NA,NA,"Calcium","7440-70-2","N","200.8",2350,"=",150,"LOD","ug/L",1,100,100,2500,94,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,8,200,150,60,"1253728",NA,12:18:00,2025-07-28,14:31:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915349 (MMS/12783","1",NA,"1835632","CCV",2025-07-29,"MMS12783",NA,NA,NA,"Copper","7440-50-8","N","200.8",47.8,"=",0.9,"LOD","ug/L",1,100,100,50,95.6,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,11,1.2,0.9,0.4,"1253728",NA,12:18:00,2025-07-28,14:31:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915349 (MMS/12783","1",NA,"1835632","CCV",2025-07-29,"MMS12783",NA,NA,NA,"Iron","7439-89-6","N","200.8",2360,"=",75,"LOD","ug/L",1,100,100,2500,94.3,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,12,100,75,31.2,"1253728",NA,12:18:00,2025-07-28,14:31:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915349 (MMS/12783","1",NA,"1835632","CCV",2025-07-29,"MMS12783",NA,NA,NA,"Magnesium","7439-95-4","N","200.8",2360,"=",15,"LOD","ug/L",1,100,100,2500,94.4,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,14,20,15,6,"1253728",NA,12:18:00,2025-07-28,14:31:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915349 (MMS/12783","1",NA,"1835632","CCV",2025-07-29,"MMS12783",NA,NA,NA,"Zinc","7440-66-6","N","200.8",49.5,"=",3,"LOD","ug/L",1,100,100,50,99.1,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,32,4,3,1.24,"1253728",NA,12:18:00,2025-07-28,14:31:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915349 (MMS/12783","1",NA,"1835634","CCV",2025-07-29,"MMS12783",NA,NA,NA,"Calcium","7440-70-2","N","200.8",2330,"=",150,"LOD","ug/L",1,100,100,2500,93.1,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,8,200,150,60,"1253728",NA,12:18:00,2025-07-28,14:52:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915349 (MMS/12783","1",NA,"1835634","CCV",2025-07-29,"MMS12783",NA,NA,NA,"Copper","7440-50-8","N","200.8",47.1,"=",0.9,"LOD","ug/L",1,100,100,50,94.3,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,11,1.2,0.9,0.4,"1253728",NA,12:18:00,2025-07-28,14:52:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915349 (MMS/12783","1",NA,"1835634","CCV",2025-07-29,"MMS12783",NA,NA,NA,"Iron","7439-89-6","N","200.8",2330,"=",75,"LOD","ug/L",1,100,100,2500,93.2,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,12,100,75,31.2,"1253728",NA,12:18:00,2025-07-28,14:52:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915349 (MMS/12783","1",NA,"1835634","CCV",2025-07-29,"MMS12783",NA,NA,NA,"Magnesium","7439-95-4","N","200.8",2330,"=",15,"LOD","ug/L",1,100,100,2500,93.1,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,14,20,15,6,"1253728",NA,12:18:00,2025-07-28,14:52:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915349 (MMS/12783","1",NA,"1835634","CCV",2025-07-29,"MMS12783",NA,NA,NA,"Zinc","7440-66-6","N","200.8",49,"=",3,"LOD","ug/L",1,100,100,50,98,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,32,4,3,1.24,"1253728",NA,12:18:00,2025-07-28,14:52:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915349 (MMS/12783","1",NA,"1835636","CCV",2025-07-29,"MMS12783",NA,NA,NA,"Calcium","7440-70-2","N","200.8",2330,"=",150,"LOD","ug/L",1,100,100,2500,93,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,8,200,150,60,"1253728",NA,12:19:00,2025-07-28,15:35:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915349 (MMS/12783","1",NA,"1835636","CCV",2025-07-29,"MMS12783",NA,NA,NA,"Copper","7440-50-8","N","200.8",46.9,"=",0.9,"LOD","ug/L",1,100,100,50,93.9,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,11,1.2,0.9,0.4,"1253728",NA,12:19:00,2025-07-28,15:35:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915349 (MMS/12783","1",NA,"1835636","CCV",2025-07-29,"MMS12783",NA,NA,NA,"Iron","7439-89-6","N","200.8",2330,"=",75,"LOD","ug/L",1,100,100,2500,93.4,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,12,100,75,31.2,"1253728",NA,12:19:00,2025-07-28,15:35:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915349 (MMS/12783","1",NA,"1835636","CCV",2025-07-29,"MMS12783",NA,NA,NA,"Magnesium","7439-95-4","N","200.8",2330,"=",15,"LOD","ug/L",1,100,100,2500,93.2,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,14,20,15,6,"1253728",NA,12:19:00,2025-07-28,15:35:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915349 (MMS/12783","1",NA,"1835636","CCV",2025-07-29,"MMS12783",NA,NA,NA,"Zinc","7440-66-6","N","200.8",48.8,"=",3,"LOD","ug/L",1,100,100,50,97.7,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,32,4,3,1.24,"1253728",NA,12:19:00,2025-07-28,15:35:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915412 (MMS/12785","1",NA,"1835961","CCV",2025-07-30,"MMS12785",NA,NA,NA,"Arsenic","7440-38-2","N","200.8",49.9,"=",1.5,"LOD","ug/L",1,100,100,50,99.8,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,3,2,1.5,0.6,"1253728",NA,12:52:00,2025-07-29,13:05:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915412 (MMS/12785","1",NA,"1835961","CCV",2025-07-30,"MMS12785",NA,NA,NA,"Cadmium","7440-43-9","N","200.8",25,"=",0.15,"LOD","ug/L",1,100,100,25,99.9,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,7,0.2,0.15,0.06,"1253728",NA,12:52:00,2025-07-29,13:05:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915412 (MMS/12785","1",NA,"1835961","CCV",2025-07-30,"MMS12785",NA,NA,NA,"Chromium","7440-47-3","N","200.8",51.4,"=",1.5,"LOD","ug/L",1,100,100,50,103,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,9,2,1.5,1,"1253728",NA,12:52:00,2025-07-29,13:05:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915412 (MMS/12785","1",NA,"1835961","CCV",2025-07-30,"MMS12785",NA,NA,NA,"Copper","7440-50-8","N","200.8",50.9,"=",0.9,"LOD","ug/L",1,100,100,50,102,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,11,1.2,0.9,0.4,"1253728",NA,12:52:00,2025-07-29,13:05:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915412 (MMS/12785","1",NA,"1835961","CCV",2025-07-30,"MMS12785",NA,NA,NA,"Lead","7439-92-1","N","200.8",10.2,"=",0.6,"LOD","ug/L",1,100,100,10,102,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,13,0.8,0.6,0.2,"1253728",NA,12:52:00,2025-07-29,13:05:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915412 (MMS/12785","1",NA,"1835961","CCV",2025-07-30,"MMS12785",NA,NA,NA,"Zinc","7440-66-6","N","200.8",49.4,"=",3,"LOD","ug/L",1,100,100,50,98.7,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,32,4,3,1.24,"1253728",NA,12:52:00,2025-07-29,13:05:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915412 (MMS/12785","1",NA,"1835965","CCV",2025-07-30,"MMS12785",NA,NA,NA,"Arsenic","7440-38-2","N","200.8",48.2,"=",1.5,"LOD","ug/L",1,100,100,50,96.3,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,3,2,1.5,0.6,"1253728",NA,13:48:00,2025-07-29,13:51:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915412 (MMS/12785","1",NA,"1835965","CCV",2025-07-30,"MMS12785",NA,NA,NA,"Cadmium","7440-43-9","N","200.8",24.1,"=",0.15,"LOD","ug/L",1,100,100,25,96.2,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,7,0.2,0.15,0.06,"1253728",NA,13:48:00,2025-07-29,13:51:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915412 (MMS/12785","1",NA,"1835965","CCV",2025-07-30,"MMS12785",NA,NA,NA,"Chromium","7440-47-3","N","200.8",49,"=",1.5,"LOD","ug/L",1,100,100,50,98.1,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,9,2,1.5,1,"1253728",NA,13:48:00,2025-07-29,13:51:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915412 (MMS/12785","1",NA,"1835965","CCV",2025-07-30,"MMS12785",NA,NA,NA,"Copper","7440-50-8","N","200.8",48.7,"=",0.9,"LOD","ug/L",1,100,100,50,97.5,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,11,1.2,0.9,0.4,"1253728",NA,13:48:00,2025-07-29,13:51:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915412 (MMS/12785","1",NA,"1835965","CCV",2025-07-30,"MMS12785",NA,NA,NA,"Lead","7439-92-1","N","200.8",9.67,"=",0.6,"LOD","ug/L",1,100,100,10,96.7,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,13,0.8,0.6,0.2,"1253728",NA,13:48:00,2025-07-29,13:51:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915412 (MMS/12785","1",NA,"1835965","CCV",2025-07-30,"MMS12785",NA,NA,NA,"Zinc","7440-66-6","N","200.8",47.3,"=",3,"LOD","ug/L",1,100,100,50,94.6,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,32,4,3,1.24,"1253728",NA,13:48:00,2025-07-29,13:51:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915412 (MMS/12785","1",NA,"1835967","CCV",2025-07-30,"MMS12785",NA,NA,NA,"Arsenic","7440-38-2","N","200.8",47.8,"=",1.5,"LOD","ug/L",1,100,100,50,95.7,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,3,2,1.5,0.6,"1253728",NA,13:48:00,2025-07-29,14:27:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915412 (MMS/12785","1",NA,"1835967","CCV",2025-07-30,"MMS12785",NA,NA,NA,"Cadmium","7440-43-9","N","200.8",24.1,"=",0.15,"LOD","ug/L",1,100,100,25,96.2,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,7,0.2,0.15,0.06,"1253728",NA,13:48:00,2025-07-29,14:27:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915412 (MMS/12785","1",NA,"1835967","CCV",2025-07-30,"MMS12785",NA,NA,NA,"Chromium","7440-47-3","N","200.8",49.2,"=",1.5,"LOD","ug/L",1,100,100,50,98.4,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,9,2,1.5,1,"1253728",NA,13:48:00,2025-07-29,14:27:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915412 (MMS/12785","1",NA,"1835967","CCV",2025-07-30,"MMS12785",NA,NA,NA,"Copper","7440-50-8","N","200.8",48.4,"=",0.9,"LOD","ug/L",1,100,100,50,96.9,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,11,1.2,0.9,0.4,"1253728",NA,13:48:00,2025-07-29,14:27:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915412 (MMS/12785","1",NA,"1835967","CCV",2025-07-30,"MMS12785",NA,NA,NA,"Lead","7439-92-1","N","200.8",9.68,"=",0.6,"LOD","ug/L",1,100,100,10,96.8,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,13,0.8,0.6,0.2,"1253728",NA,13:48:00,2025-07-29,14:27:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915412 (MMS/12785","1",NA,"1835967","CCV",2025-07-30,"MMS12785",NA,NA,NA,"Zinc","7440-66-6","N","200.8",46.9,"=",3,"LOD","ug/L",1,100,100,50,93.8,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,32,4,3,1.24,"1253728",NA,13:48:00,2025-07-29,14:27:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915412 (MMS/12785","1",NA,"1835969","CCV",2025-07-30,"MMS12785",NA,NA,NA,"Arsenic","7440-38-2","N","200.8",47.9,"=",1.5,"LOD","ug/L",1,100,100,50,95.9,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,3,2,1.5,0.6,"1253728",NA,13:48:00,2025-07-29,14:54:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915412 (MMS/12785","1",NA,"1835969","CCV",2025-07-30,"MMS12785",NA,NA,NA,"Cadmium","7440-43-9","N","200.8",24,"=",0.15,"LOD","ug/L",1,100,100,25,96,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,7,0.2,0.15,0.06,"1253728",NA,13:48:00,2025-07-29,14:54:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915412 (MMS/12785","1",NA,"1835969","CCV",2025-07-30,"MMS12785",NA,NA,NA,"Chromium","7440-47-3","N","200.8",49.2,"=",1.5,"LOD","ug/L",1,100,100,50,98.5,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,9,2,1.5,1,"1253728",NA,13:48:00,2025-07-29,14:54:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915412 (MMS/12785","1",NA,"1835969","CCV",2025-07-30,"MMS12785",NA,NA,NA,"Copper","7440-50-8","N","200.8",48.4,"=",0.9,"LOD","ug/L",1,100,100,50,96.8,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,11,1.2,0.9,0.4,"1253728",NA,13:48:00,2025-07-29,14:54:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915412 (MMS/12785","1",NA,"1835969","CCV",2025-07-30,"MMS12785",NA,NA,NA,"Lead","7439-92-1","N","200.8",9.71,"=",0.6,"LOD","ug/L",1,100,100,10,97.1,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,13,0.8,0.6,0.2,"1253728",NA,13:48:00,2025-07-29,14:54:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915412 (MMS/12785","1",NA,"1835969","CCV",2025-07-30,"MMS12785",NA,NA,NA,"Zinc","7440-66-6","N","200.8",47.1,"=",3,"LOD","ug/L",1,100,100,50,94.2,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,32,4,3,1.24,"1253728",NA,13:48:00,2025-07-29,14:54:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915412 (MMS/12785","1",NA,"1835971","CCV",2025-07-30,"MMS12785",NA,NA,NA,"Arsenic","7440-38-2","N","200.8",47.3,"=",1.5,"LOD","ug/L",1,100,100,50,94.7,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,3,2,1.5,0.6,"1253728",NA,13:50:00,2025-07-29,15:11:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915412 (MMS/12785","1",NA,"1835971","CCV",2025-07-30,"MMS12785",NA,NA,NA,"Cadmium","7440-43-9","N","200.8",23.9,"=",0.15,"LOD","ug/L",1,100,100,25,95.5,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,7,0.2,0.15,0.06,"1253728",NA,13:50:00,2025-07-29,15:11:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915412 (MMS/12785","1",NA,"1835971","CCV",2025-07-30,"MMS12785",NA,NA,NA,"Chromium","7440-47-3","N","200.8",48.6,"=",1.5,"LOD","ug/L",1,100,100,50,97.3,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,9,2,1.5,1,"1253728",NA,13:50:00,2025-07-29,15:11:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915412 (MMS/12785","1",NA,"1835971","CCV",2025-07-30,"MMS12785",NA,NA,NA,"Copper","7440-50-8","N","200.8",47.8,"=",0.9,"LOD","ug/L",1,100,100,50,95.7,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,11,1.2,0.9,0.4,"1253728",NA,13:50:00,2025-07-29,15:11:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915412 (MMS/12785","1",NA,"1835971","CCV",2025-07-30,"MMS12785",NA,NA,NA,"Lead","7439-92-1","N","200.8",9.65,"=",0.6,"LOD","ug/L",1,100,100,10,96.5,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,13,0.8,0.6,0.2,"1253728",NA,13:50:00,2025-07-29,15:11:00,"Unfiltered","200.8","USEPA",NA,NA
NA,"CCV for HBN 1915412 (MMS/12785","1",NA,"1835971","CCV",2025-07-30,"MMS12785",NA,NA,NA,"Zinc","7440-66-6","N","200.8",46.4,"=",3,"LOD","ug/L",1,100,100,50,92.7,85,115,NA,NA,NA,NA,3,NA,".","Metals by ICP/MS",15,32,4,3,1.24,"1253728",NA,13:50:00,2025-07-29,15:11:00,"Unfiltered","200.8","USEPA",NA,NA
