PROJECT_ID,SAMPLE_ID,MATRIX,COLLECT_DATE,LAB_SAMPLE_ID,SAMPLE_TYPE,LOCATION,REC_DATE,RUN_DATE_TIME,ANL_BATCH,PRP_BATCH,EXTRACTION_CODE,EXTRACTED_DATE,ANALYTE,CAS_NUMBER,ANALYTE_FLAG,ANALYTICAL_METHOD,RESULT,RESULTFLAG,TEXT_RESULT,REPDL,LIMIT_DEFINITION,UNITS,ANALYTICAL_CUT,INITIAL_WT_VOL,FINAL_VOL,PCT_SOLIDS,TDF,AMOUNT_SPIKED,PERCENT_RECOVERED,REC_LIMIT_LOW,REC_LIMIT_HIGH,INITIAL_CONC,SAMPLE_RPD,RPD_LIMIT_LOW,RPD_LIMIT_HIGH,REP_SIG_DIGS,ALLOWABLE_LIMIT,DISSOLVED,ANALYSIS_GROUP,METHOD_ORDER,ANALYTE_ORDER,LOQ,LOD,DL,SDG
Kenai River Baseline Water Qua,RM30-Funny River,1,05/03/2022 08:33,1221998037,PS,,05/03/2022 16:57,05/19/2022 16:02,MMS11558,MXX35114,E200.2,05/19/2022 09:07,Cadmium,7440-43-9,N,EP200.8 ,0,U ,,0.25,LOD,ug/L,1,20,50,,,,,,,,,,,3,,F,Dissolved Metals by ICP/MS,17,7,0.5,0.25,0.15,1221998
Kenai River Baseline Water Qua,RM30-Funny River,1,05/03/2022 08:33,1221998037,PS,,05/03/2022 16:57,05/19/2022 16:02,MMS11558,MXX35114,E200.2,05/19/2022 09:07,Chromium,7440-47-3,N,EP200.8 ,0,U ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,F,Dissolved Metals by ICP/MS,17,10,5,2.5,2.5,1221998
Kenai River Baseline Water Qua,RM30-Funny River,1,05/03/2022 08:33,1221998037,PS,,05/03/2022 16:57,05/19/2022 16:02,MMS11558,MXX35114,E200.2,05/19/2022 09:07,Copper,7440-50-8,N,EP200.8 ,0,U ,,1.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,F,Dissolved Metals by ICP/MS,17,42,3,1.5,1,1221998
Kenai River Baseline Water Qua,RM30-Funny River,1,05/03/2022 08:33,1221998037,PS,,05/03/2022 16:57,05/19/2022 16:02,MMS11558,MXX35114,E200.2,05/19/2022 09:07,Lead,7439-92-1,N,EP200.8 ,0,U ,,1,LOD,ug/L,1,20,50,,,,,,,,,,,3,,F,Dissolved Metals by ICP/MS,17,13,2,1,0.5,1221998
Kenai River Baseline Water Qua,RM30-Funny River,1,05/03/2022 08:33,1221998037,PS,,05/03/2022 16:57,05/19/2022 16:02,MMS11558,MXX35114,E200.2,05/19/2022 09:07,Zinc,7440-66-6,N,EP200.8 ,0,U ,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,F,Dissolved Metals by ICP/MS,17,32,10,5,3.1,1221998
Kenai River Baseline Water Qua,RM40-Bing's Landing,1,05/03/2022 10:10,1221998017,PS,,05/03/2022 16:57,05/09/2022 15:03,WFI2987,,,,Total Nitrate/Nitrite-N,Nitrate+Nitrite,N,SM21 4500NO3-F,0.269,= ,,0.1,LOD,mg/L,2,5,5,,,,,,,,,,,3,,.,Waters Department,20,11,0.2,0.1,0.05,1221998
Kenai River Baseline Water Qua,RM40-Bing's Landing,1,05/03/2022 10:10,1221998017,PS,,05/03/2022 16:57,05/17/2022 12:55,WDA5203,WXX14205,"SM21 4500P-B,E",05/17/2022 10:30,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0,U ,,0.02,LOD,mg/L,1,25,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.04,0.02,0.012,1221998
Kenai River Baseline Water Qua,RM43-Upstream of Dow Island,1,05/03/2022 09:30,1221998018,PS,,05/03/2022 16:57,05/12/2022 12:57,WFI2988,,,,Total Nitrate/Nitrite-N,Nitrate+Nitrite,N,SM21 4500NO3-F,0.299,= ,,0.1,LOD,mg/L,2,5,5,,,,,,,,,,,3,,.,Waters Department,20,11,0.2,0.1,0.05,1221998
Kenai River Baseline Water Qua,RM43-Upstream of Dow Island,1,05/03/2022 09:30,1221998018,PS,,05/03/2022 16:57,05/17/2022 12:56,WDA5203,WXX14205,"SM21 4500P-B,E",05/17/2022 10:30,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0,U ,,0.02,LOD,mg/L,1,25,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.04,0.02,0.012,1221998
Kenai River Baseline Water Qua,RM44-Mouth of Killey River,1,05/03/2022 09:20,1221998019,PS,,05/03/2022 16:57,05/12/2022 12:58,WFI2988,,,,Total Nitrate/Nitrite-N,Nitrate+Nitrite,N,SM21 4500NO3-F,0.214,= ,,0.1,LOD,mg/L,2,5,5,,,,,,,,,,,3,,.,Waters Department,20,11,0.2,0.1,0.05,1221998
Kenai River Baseline Water Qua,RM44-Mouth of Killey River,1,05/03/2022 09:20,1221998019,PS,,05/03/2022 16:57,05/17/2022 12:56,WDA5203,WXX14205,"SM21 4500P-B,E",05/17/2022 10:30,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0,U ,,0.02,LOD,mg/L,1,25,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.04,0.02,0.012,1221998
Kenai River Baseline Water Qua,RM6.5-Cunningham Park,1,05/03/2022 09:39,1221998028,PS,,05/03/2022 16:57,05/19/2022 14:59,MMS11558,MXX35113,E200.2,05/19/2022 07:54,Chromium,7440-47-3,N,EP200.8 ,0,U ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,F,Dissolved Metals by ICP/MS,17,10,5,2.5,2.5,1221998
Kenai River Baseline Water Qua,RM6.5-Cunningham Park,1,05/03/2022 09:39,1221998028,PS,,05/03/2022 16:57,05/19/2022 14:59,MMS11558,MXX35113,E200.2,05/19/2022 07:54,Copper,7440-50-8,N,EP200.8 ,0,U ,,1.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,F,Dissolved Metals by ICP/MS,17,42,3,1.5,1,1221998
Kenai River Baseline Water Qua,RM6.5-Cunningham Park,1,05/03/2022 09:39,1221998028,PS,,05/03/2022 16:57,05/19/2022 14:59,MMS11558,MXX35113,E200.2,05/19/2022 07:54,Lead,7439-92-1,N,EP200.8 ,0.526,J ,,1,LOD,ug/L,1,20,50,,,,,,,,,,,3,,F,Dissolved Metals by ICP/MS,17,13,2,1,0.5,1221998
Kenai River Baseline Water Qua,RM6.5-Cunningham Park,1,05/03/2022 09:39,1221998028,PS,,05/03/2022 16:57,05/19/2022 14:59,MMS11558,MXX35113,E200.2,05/19/2022 07:54,Zinc,7440-66-6,N,EP200.8 ,0,U ,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,F,Dissolved Metals by ICP/MS,17,32,10,5,3.1,1221998
Kenai River Baseline Water Qua,RM70-Jim's Landing,1,05/03/2022 10:32,1221998021,PS,,05/03/2022 16:57,05/12/2022 13:02,WFI2988,,,,Total Nitrate/Nitrite-N,Nitrate+Nitrite,N,SM21 4500NO3-F,0.629,= ,,0.1,LOD,mg/L,2,5,5,,,,,,,,,,,3,,.,Waters Department,20,11,0.2,0.1,0.05,1221998
Kenai River Baseline Water Qua,RM70-Jim's Landing,1,05/03/2022 10:32,1221998021,PS,,05/03/2022 16:57,05/17/2022 12:58,WDA5203,WXX14205,"SM21 4500P-B,E",05/17/2022 10:30,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0,U ,,0.02,LOD,mg/L,1,25,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.04,0.02,0.012,1221998
Kenai River Baseline Water Qua,RM19-Slikok Creek,1,05/03/2022 11:20,1221998033,PS,,05/03/2022 16:57,05/19/2022 15:46,MMS11558,MXX35114,E200.2,05/19/2022 09:07,Chromium,7440-47-3,N,EP200.8 ,0,U ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,F,Dissolved Metals by ICP/MS,17,10,5,2.5,2.5,1221998
Kenai River Baseline Water Qua,RM19-Slikok Creek,1,05/03/2022 11:20,1221998033,PS,,05/03/2022 16:57,05/19/2022 15:46,MMS11558,MXX35114,E200.2,05/19/2022 09:07,Copper,7440-50-8,N,EP200.8 ,1.07,J ,,1.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,F,Dissolved Metals by ICP/MS,17,42,3,1.5,1,1221998
Kenai River Baseline Water Qua,RM19-Slikok Creek,1,05/03/2022 11:20,1221998033,PS,,05/03/2022 16:57,05/19/2022 15:46,MMS11558,MXX35114,E200.2,05/19/2022 09:07,Lead,7439-92-1,N,EP200.8 ,1.04,J ,,1,LOD,ug/L,1,20,50,,,,,,,,,,,3,,F,Dissolved Metals by ICP/MS,17,13,2,1,0.5,1221998
Kenai River Baseline Water Qua,RM19-Slikok Creek,1,05/03/2022 11:20,1221998033,PS,,05/03/2022 16:57,05/19/2022 15:46,MMS11558,MXX35114,E200.2,05/19/2022 09:07,Zinc,7440-66-6,N,EP200.8 ,13.6,= ,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,F,Dissolved Metals by ICP/MS,17,32,10,5,3.1,1221998
Kenai River Baseline Water Qua,RM21-Soldotna Bridge,1,05/03/2022 10:45,1221998010,PS,,05/03/2022 16:57,05/11/2022 13:53,WDA5201,WXX14200,"SM21 4500P-B,E",05/11/2022 10:00,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0.0221,J ,,0.02,LOD,mg/L,1,25,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.04,0.02,0.012,1221998
Kenai River Baseline Water Qua,RM21-Soldotna Bridge,1,05/03/2022 10:45,1221998010,PS,,05/03/2022 16:57,05/12/2022 12:39,WFI2988,,,,Total Nitrate/Nitrite-N,Nitrate+Nitrite,N,SM21 4500NO3-F,0.811,= ,,0.1,LOD,mg/L,2,5,5,,,,,,,,,,,3,,.,Waters Department,20,11,0.2,0.1,0.05,1221998
Kenai River Baseline Water Qua,RM22-Soldotna Creek,1,05/03/2022 10:03,1221998011,PS,,05/03/2022 16:57,05/11/2022 13:54,WDA5201,WXX14200,"SM21 4500P-B,E",05/11/2022 10:00,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0.0723,= ,,0.02,LOD,mg/L,1,25,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.04,0.02,0.012,1221998
Kenai River Baseline Water Qua,RM22-Soldotna Creek,1,05/03/2022 10:03,1221998011,PS,,05/03/2022 16:57,05/12/2022 12:41,WFI2988,,,,Total Nitrate/Nitrite-N,Nitrate+Nitrite,N,SM21 4500NO3-F,0.0866,J ,,0.1,LOD,mg/L,2,5,5,,,,,,,,,,,3,,.,Waters Department,20,11,0.2,0.1,0.05,1221998
Kenai River Baseline Water Qua,RM22-Soldotna Creek,1,05/03/2022 10:03,1221998035,PS,,05/03/2022 16:57,05/19/2022 15:51,MMS11558,MXX35114,E200.2,05/19/2022 09:07,Arsenic,7440-38-2,N,EP200.8 ,3.91,J ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,F,Dissolved Metals by ICP/MS,17,3,5,2.5,1.5,1221998
Kenai River Baseline Water Qua,RM22-Soldotna Creek,1,05/03/2022 10:03,1221998035,PS,,05/03/2022 16:57,05/19/2022 15:51,MMS11558,MXX35114,E200.2,05/19/2022 09:07,Cadmium,7440-43-9,N,EP200.8 ,0,U ,,0.25,LOD,ug/L,1,20,50,,,,,,,,,,,3,,F,Dissolved Metals by ICP/MS,17,7,0.5,0.25,0.15,1221998
Kenai River Baseline Water Qua,RM22-Soldotna Creek,1,05/03/2022 10:03,1221998035,PS,,05/03/2022 16:57,05/19/2022 15:51,MMS11558,MXX35114,E200.2,05/19/2022 09:07,Chromium,7440-47-3,N,EP200.8 ,0,U ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,F,Dissolved Metals by ICP/MS,17,10,5,2.5,2.5,1221998
Kenai River Baseline Water Qua,RM22-Soldotna Creek,1,05/03/2022 10:03,1221998035,PS,,05/03/2022 16:57,05/19/2022 15:51,MMS11558,MXX35114,E200.2,05/19/2022 09:07,Copper,7440-50-8,N,EP200.8 ,0,U ,,1.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,F,Dissolved Metals by ICP/MS,17,42,3,1.5,1,1221998
Kenai River Baseline Water Qua,RM23-Swiftwater Park,1,05/03/2022 12:08,1221998036,PS,,05/03/2022 16:57,05/19/2022 15:59,MMS11558,MXX35114,E200.2,05/19/2022 09:07,Chromium,7440-47-3,N,EP200.8 ,0,U ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,F,Dissolved Metals by ICP/MS,17,10,5,2.5,2.5,1221998
Kenai River Baseline Water Qua,RM23-Swiftwater Park,1,05/03/2022 12:08,1221998036,PS,,05/03/2022 16:57,05/19/2022 15:59,MMS11558,MXX35114,E200.2,05/19/2022 09:07,Copper,7440-50-8,N,EP200.8 ,0,U ,,1.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,F,Dissolved Metals by ICP/MS,17,42,3,1.5,1,1221998
Kenai River Baseline Water Qua,RM23-Swiftwater Park,1,05/03/2022 12:08,1221998036,PS,,05/03/2022 16:57,05/19/2022 15:59,MMS11558,MXX35114,E200.2,05/19/2022 09:07,Lead,7439-92-1,N,EP200.8 ,0,U ,,1,LOD,ug/L,1,20,50,,,,,,,,,,,3,,F,Dissolved Metals by ICP/MS,17,13,2,1,0.5,1221998
Kenai River Baseline Water Qua,RM23-Swiftwater Park,1,05/03/2022 12:08,1221998036,PS,,05/03/2022 16:57,05/19/2022 15:59,MMS11558,MXX35114,E200.2,05/19/2022 09:07,Zinc,7440-66-6,N,EP200.8 ,0,U ,,5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,F,Dissolved Metals by ICP/MS,17,32,10,5,3.1,1221998
Kenai River Baseline Water Qua,RM30-Funny River,1,05/03/2022 08:33,1221998013,PS,,05/03/2022 16:57,05/11/2022 13:56,WDA5201,WXX14200,"SM21 4500P-B,E",05/11/2022 10:00,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0.0527,= ,,0.02,LOD,mg/L,1,25,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.04,0.02,0.012,1221998
Kenai River Baseline Water Qua,RM30-Funny River,1,05/03/2022 08:33,1221998013,PS,,05/03/2022 16:57,05/12/2022 12:44,WFI2988,,,,Total Nitrate/Nitrite-N,Nitrate+Nitrite,N,SM21 4500NO3-F,0.26,= ,,0.1,LOD,mg/L,2,5,5,,,,,,,,,,,3,,.,Waters Department,20,11,0.2,0.1,0.05,1221998
Kenai River Baseline Water Qua,RM31-Morgan's Landing,1,05/03/2022 11:00,1221998014,PS,,05/03/2022 16:57,05/11/2022 13:58,WDA5201,WXX14200,"SM21 4500P-B,E",05/11/2022 10:00,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0.0158,J ,,0.02,LOD,mg/L,1,25,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.04,0.02,0.012,1221998
Kenai River Baseline Water Qua,RM31-Morgan's Landing,1,05/03/2022 11:00,1221998014,PS,,05/03/2022 16:57,05/12/2022 12:46,WFI2988,,,,Total Nitrate/Nitrite-N,Nitrate+Nitrite,N,SM21 4500NO3-F,0.134,J ,,0.1,LOD,mg/L,2,5,5,,,,,,,,,,,3,,.,Waters Department,20,11,0.2,0.1,0.05,1221998
Kenai River Baseline Water Qua,RM36-Moose River,1,05/03/2022 10:15,1221998015,PS,,05/03/2022 16:57,05/11/2022 13:59,WDA5201,WXX14200,"SM21 4500P-B,E",05/11/2022 10:00,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0.0522,= ,,0.02,LOD,mg/L,1,25,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.04,0.02,0.012,1221998
Kenai River Baseline Water Qua,RM36-Moose River,1,05/03/2022 10:15,1221998015,PS,,05/03/2022 16:57,05/12/2022 12:48,WFI2988,,,,Total Nitrate/Nitrite-N,Nitrate+Nitrite,N,SM21 4500NO3-F,0,U ,,0.1,LOD,mg/L,2,5,5,,,,,,,,,,,3,,.,Waters Department,20,11,0.2,0.1,0.05,1221998
Kenai River Baseline Water Qua,RM36-Moose River-DUP,1,05/03/2022 10:15,1221998016,PS,,05/03/2022 16:57,05/12/2022 12:55,WFI2988,,,,Total Nitrate/Nitrite-N,Nitrate+Nitrite,N,SM21 4500NO3-F,0,U ,,0.1,LOD,mg/L,2,5,5,,,,,,,,,,,3,,.,Waters Department,20,11,0.2,0.1,0.05,1221998
Kenai River Baseline Water Qua,RM36-Moose River-DUP,1,05/03/2022 10:15,1221998016,PS,,05/03/2022 16:57,05/17/2022 12:54,WDA5203,WXX14205,"SM21 4500P-B,E",05/17/2022 10:30,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0.0498,= ,,0.02,LOD,mg/L,1,25,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.04,0.02,0.012,1221998
Kenai River Baseline Water Qua,RM50-Skilak Lake Outflow,1,05/03/2022 07:30,1221998020,PS,,05/03/2022 16:57,05/12/2022 13:00,WFI2988,,,,Total Nitrate/Nitrite-N,Nitrate+Nitrite,N,SM21 4500NO3-F,0.234,= ,,0.1,LOD,mg/L,2,5,5,,,,,,,,,,,3,,.,Waters Department,20,11,0.2,0.1,0.05,1221998
Kenai River Baseline Water Qua,RM50-Skilak Lake Outflow,1,05/03/2022 07:30,1221998020,PS,,05/03/2022 16:57,05/17/2022 12:57,WDA5203,WXX14205,"SM21 4500P-B,E",05/17/2022 10:30,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0,U ,,0.02,LOD,mg/L,1,25,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.04,0.02,0.012,1221998
Kenai River Baseline Water Qua,RM6.5-Cunningham Park,1,05/03/2022 09:39,1221998004,PS,,05/03/2022 16:57,05/11/2022 17:45,WDA5201,WXX14200,"SM21 4500P-B,E",05/11/2022 15:30,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0.614,= ,,0.1,LOD,mg/L,1,5,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.2,0.1,0.06,1221998
Kenai River Baseline Water Qua,RM6.5-Cunningham Park,1,05/03/2022 09:39,1221998004,PS,,05/03/2022 16:57,05/12/2022 12:20,WFI2988,,,,Total Nitrate/Nitrite-N,Nitrate+Nitrite,N,SM21 4500NO3-F,0.207,= ,,0.1,LOD,mg/L,2,5,5,,,,,,,,,,,3,,.,Waters Department,20,11,0.2,0.1,0.05,1221998
Kenai River Baseline Water Qua,RM6.5-Cunningham Park,1,05/03/2022 09:39,1221998028,PS,,05/03/2022 16:57,05/19/2022 14:59,MMS11558,MXX35113,E200.2,05/19/2022 07:54,Arsenic,7440-38-2,N,EP200.8 ,1.9,J ,,2.5,LOD,ug/L,1,20,50,,,,,,,,,,,3,,F,Dissolved Metals by ICP/MS,17,3,5,2.5,1.5,1221998
Kenai River Baseline Water Qua,RM6.5-Cunningham Park,1,05/03/2022 09:39,1221998028,PS,,05/03/2022 16:57,05/19/2022 14:59,MMS11558,MXX35113,E200.2,05/19/2022 07:54,Cadmium,7440-43-9,N,EP200.8 ,0,U ,,0.25,LOD,ug/L,1,20,50,,,,,,,,,,,3,,F,Dissolved Metals by ICP/MS,17,7,0.5,0.25,0.15,1221998
Kenai River Baseline Water Qua,RM74-Russian River,1,05/03/2022 09:45,1221998022,PS,,05/03/2022 16:57,05/12/2022 13:04,WFI2988,,,,Total Nitrate/Nitrite-N,Nitrate+Nitrite,N,SM21 4500NO3-F,1.14,= ,,0.1,LOD,mg/L,2,5,5,,,,,,,,,,,3,,.,Waters Department,20,11,0.2,0.1,0.05,1221998
Kenai River Baseline Water Qua,RM74-Russian River,1,05/03/2022 09:45,1221998022,PS,,05/03/2022 16:57,05/17/2022 13:03,WDA5203,WXX14205,"SM21 4500P-B,E",05/17/2022 10:30,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0,U ,,0.02,LOD,mg/L,1,25,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.04,0.02,0.012,1221998
Kenai River Baseline Water Qua,RM79.5-Juneau Creek,1,05/03/2022 08:50,1221998024,PS,,05/03/2022 16:57,05/12/2022 13:07,WFI2988,,,,Total Nitrate/Nitrite-N,Nitrate+Nitrite,N,SM21 4500NO3-F,0.625,= ,,0.1,LOD,mg/L,2,5,5,,,,,,,,,,,3,,.,Waters Department,20,11,0.2,0.1,0.05,1221998
Kenai River Baseline Water Qua,RM79.5-Juneau Creek,1,05/03/2022 08:50,1221998024,PS,,05/03/2022 16:57,05/17/2022 13:05,WDA5203,WXX14205,"SM21 4500P-B,E",05/17/2022 10:30,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0,U ,,0.02,LOD,mg/L,1,25,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.04,0.02,0.012,1221998
Kenai River Baseline Water Qua,RM82-Kenai Lake Bridge,1,05/03/2022 07:55,1221998023,PS,,05/03/2022 16:57,05/12/2022 13:37,WFI2988,,,,Total Nitrate/Nitrite-N,Nitrate+Nitrite,N,SM21 4500NO3-F,12.7,= ,,0.2,LOD,mg/L,4,5,5,,,,,,,,,,,3,,.,Waters Department,20,11,0.4,0.2,0.1,1221998
Kenai River Baseline Water Qua,RM82-Kenai Lake Bridge,1,05/03/2022 07:55,1221998023,PS,,05/03/2022 16:57,05/17/2022 13:04,WDA5203,WXX14205,"SM21 4500P-B,E",05/17/2022 10:30,Total Phosphorus,Total Phosph.,N,"SM21 4500P-B,E",0,U ,,0.02,LOD,mg/L,1,25,25,,,,,,,,,,,3,,T,Waters Department,20,266,0.04,0.02,0.012,1221998
