"Monitoring Location ID","Activity Media Name","Activity Media Subdivision Name","Activity ID","Activity Start Date","Activity Start Time","Activity End Date","Activity End Time","Activity Latitude","Activity Longitude","Activity Source Map Scale","Activity Type","Activity Depth/Height Measure","Activity Depth/Height Unit","Activity Top Depth/Height Measure","Activity Top Depth/Height Unit","Activity Bottom Depth/Height Measure","Activity Bottom Depth/Height Unit","Activity Relative Depth Name","Activity Comment","Characteristic Name","Result Analytical Method ID","Result Analytical Method Context","Method Speciation","Result Value","Result Unit","Result Qualifier","Result Weight Basis","Statistical Base Code","Result Sample Fraction","Result Value Type","Result Comment","Sample Collection Method ID","Equipment ID","Result Detection Condition","Result Detection Limit Type 1","Result Detection Limit Value 1","Result Detection Limit Unit 1","Result Detection Limit Type 2","Result Detection Limit Value 2","Result Detection Limit Unit 2","Laboratory Accreditation Indicator","Laboratory Name","Laboratory Sample ID","Analysis Start Date","Analysis Start Time","Biological Intent","Subject Taxonomic Name","Thermal Preservative","Sample Container Type","Sample Container Color","Chemical Preservative"
"10000023","Water","Surface Water","10000023-2025-04-30-TSS",2025-04-30,09:06:00.000000,"","",60.480338,-151.030847,"","Field Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",2.00000000000001,"mg/l","=","Sampled",NA,"Suspended","Actual","","","Water Bottle",NA,"Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","13",2025-05-01,00:00:00,"","","Cold packs",NA,NA,NA
"10000024","Water","Surface Water","10000024-2025-04-30-TSS",2025-04-30,10:26:00.000000,"","",60.489963,-150.860982,"","Field Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",22,"mg/l","=","Sampled",NA,"Suspended","Actual","","","Water Bottle",NA,"Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","14",2025-05-01,00:00:00,"","","Cold packs",NA,NA,NA
"10000025","Water","Surface Water","10000025-2025-04-30-TSS",2025-04-30,10:26:00.000000,"","",60.498284,-150.863121,"","Field Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",3.99999999999998,"mg/l","=","Sampled",NA,"Suspended","Actual","","","Water Bottle",NA,"Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","15",2025-05-01,00:00:00,"","","Cold packs",NA,NA,NA
"10000026","Water","Surface Water","10000026-2025-04-30-TSS",2025-04-30,11:05:00.000000,"","",60.53687,-150.754724,"","Field Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",5.66666666666664,"mg/l","=","Sampled",NA,"Suspended","Actual","","","Water Bottle",NA,"Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","16",2025-05-01,00:00:00,"","","Cold packs",NA,NA,NA
"10000027","Water","Surface Water","10000027-2025-04-30-TSS",2025-04-30,09:20:00.000000,"","",60.515441,-150.702069,"","Field Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",2.33333333333331,"mg/l","=","Sampled",NA,"Suspended","Actual","","","Water Bottle",NA,"Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","17",2025-05-01,00:00:00,"","","Cold packs",NA,NA,NA
"10000028","Water","Surface Water","10000028-2025-04-30-TSS",2025-04-30,09:48:00.000000,"","",60.489844,-150.636905,"","Field Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",0.666666666666686,"mg/l","J","Sampled",NA,"Suspended","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","18",2025-05-01,00:00:00,"","","Cold packs",NA,NA,NA
"10000029","Water","Surface Water","10000029-2025-04-30-TSS",2025-04-30,09:12:00.000000,"","",60.481518,-150.632498,"","Field Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",3.00000000000004,"mg/l","=","Sampled",NA,"Suspended","Actual","","","Water Bottle",NA,"Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","19",2025-05-01,00:00:00,"","","Cold packs",NA,NA,NA
"10000030","Water","Surface Water","10000030-2025-04-30-TSS",2025-04-30,09:25:00.000000,"","",60.467517,-150.507789,"","Field Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",1.99999999999996,"mg/l","=","Sampled",NA,"Suspended","Actual","","","Water Bottle",NA,"Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","20",2025-05-01,00:00:00,"","","Cold packs",NA,NA,NA
"10000031","Water","Surface Water","10000031-2025-04-30-TSS",2025-04-30,10:45:00.000000,"","",60.481392,-150.11502,"","Field Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",0.599999999999989,"mg/l","J","Sampled",NA,"Suspended","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","21",2025-05-01,00:00:00,"","","Cold packs",NA,NA,NA
"10000032","Water","Surface Water","10000032-2025-04-30-TSS",2025-04-30,10:05:00.000000,"","",60.484622,-149.993955,"","Field Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",0.666666666666639,"mg/l","J","Sampled",NA,"Suspended","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","22",2025-05-01,00:00:00,"","","Cold packs",NA,NA,NA
"10000424","Water","Surface Water","10000424-2025-04-30-TSS",2025-04-30,09:05:00.000000,"","",60.489,-149.877,"","Field Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",0.666666666666686,"mg/l","J","Sampled",NA,"Suspended","Actual","","","Water Bottle","Present Below Quantification Limit","Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","23",2025-05-01,00:00:00,"","","Cold packs",NA,NA,NA
"10000425","Water","Surface Water","10000425-2025-04-30-TSS",2025-04-30,08:15:00.000000,"","",60.492007,-149.810844,"","Field Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",NA,"mg/l","U","Sampled",NA,"Suspended","Actual","","","Water Bottle","Not Detected","Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","24",2025-05-01,00:00:00,"","","Cold packs",NA,NA,NA
"10000008","Water","Surface Water","10000008-2025-07-23-TSS",2025-07-23,10:57:00.000000,"","",60.550888,-151.268417,"","Field Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",10,"mg/l","=","Sampled",NA,"Suspended","Actual","","","Water Bottle",NA,"Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","1",2025-07-25,00:00:00,"","","Cold packs",NA,NA,NA
"10000002","Water","Surface Water","10000002-2025-07-23-TSS",2025-07-23,10:00:00.000000,"","",60.54368,-151.22294,"","Field Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",763,"mg/l","=","Sampled",NA,"Suspended","Actual","","","Water Bottle",NA,"Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","2",2025-07-25,00:00:00,"","","Cold packs",NA,NA,NA
"10000005","Water","Surface Water","10000005-2025-07-23-TSS",2025-07-23,09:07:00.000000,"","",60.54081,-151.18278,"","Field Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",100,"mg/l","=","Sampled",NA,"Suspended","Actual","","","Water Bottle",NA,"Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","3",2025-07-25,00:00:00,"","","Cold packs",NA,NA,NA
"10000015","Water","Surface Water","10000015-2025-07-23-TSS",2025-07-23,09:28:00.000000,"","",60.548029,-151.14324,"","Field Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",8,"mg/l","=","Sampled",NA,"Suspended","Actual","","","Water Bottle",NA,"Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","4",2025-07-25,00:00:00,"","","Cold packs",NA,NA,NA
"10000015","Water","Surface Water","10000015-2025-07-23-TSS-DUP",2025-07-23,09:40:00.000000,"","",60.548029,-151.14324,"","Quality Control Field Replicate Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",10,"mg/l","=","Sampled",NA,"Suspended","Actual","","","Water Bottle",NA,"Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","5",2025-07-25,00:00:00,"","","Cold packs",NA,NA,NA
"10000016","Water","Surface Water","10000016-2025-07-23-TSS",2025-07-23,10:05:00.000000,"","",60.539279,-151.142263,"","Field Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",20,"mg/l","=","Sampled",NA,"Suspended","Actual","","","Water Bottle",NA,"Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","6",2025-07-25,00:00:00,"","","Cold packs",NA,NA,NA
"10000017","Water","Surface Water","10000017-2025-07-23-TSS",2025-07-23,10:25:00.000000,"","",60.533743,-151.099258,"","Field Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",15.7,"mg/l","=","Sampled",NA,"Suspended","Actual","","","Water Bottle",NA,"Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","7",2025-07-25,00:00:00,"","","Cold packs",NA,NA,NA
"10000018","Water","Surface Water","10000018-2025-07-23-TSS",2025-07-23,10:57:00.000000,"","",60.502005,-151.106973,"","Field Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",14.3,"mg/l","=","Sampled",NA,"Suspended","Actual","","","Water Bottle",NA,"Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","8",2025-07-25,00:00:00,"","","Cold packs",NA,NA,NA
"10000020","Water","Surface Water","10000020-2025-07-23-TSS",2025-07-23,10:11:00.000000,"","",60.48175453,-151.1306816,"","Field Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",6,"mg/l","=","Sampled",NA,"Suspended","Actual","","","Water Bottle",NA,"Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","9",2025-07-25,00:00:00,"","","Cold packs",NA,NA,NA
"10000021","Water","Surface Water","10000021-2025-07-23-TSS",2025-07-23,09:42:00.000000,"","",60.476634,-151.082099,"","Field Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",15,"mg/l","=","Sampled",NA,"Suspended","Actual","","","Water Bottle",NA,"Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","10",2025-07-25,00:00:00,"","","Cold packs",NA,NA,NA
"10000022","Water","Surface Water","10000022-2025-07-23-TSS",2025-07-23,08:17:00.000000,"","",60.483364,-151.057656,"","Field Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",5,"mg/l","=","Sampled",NA,"Suspended","Actual","","","Water Bottle",NA,"Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","11",2025-07-25,00:00:00,"","","Cold packs",NA,NA,NA
"10000023","Water","Surface Water","10000023-2025-07-23-TSS",2025-07-23,09:00:00.000000,"","",60.480338,-151.030847,"","Field Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",11,"mg/l","=","Sampled",NA,"Suspended","Actual","","","Water Bottle",NA,"Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","12",2025-07-25,00:00:00,"","","Cold packs",NA,NA,NA
"10000023","Water","Surface Water","10000023-2025-07-23-TSS-DUP",2025-07-23,09:13:00.000000,"","",60.480338,-151.030847,"","Quality Control Field Replicate Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",22.3,"mg/l","=","Sampled",NA,"Suspended","Actual","","","Water Bottle",NA,"Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","13",2025-07-25,00:00:00,"","","Cold packs",NA,NA,NA
"10000024","Water","Surface Water","10000024-2025-07-23-TSS",2025-07-23,08:55:00.000000,"","",60.489963,-150.860982,"","Field Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",12.7,"mg/l","=","Sampled",NA,"Suspended","Actual","","","Water Bottle",NA,"Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","14",2025-07-25,00:00:00,"","","Cold packs",NA,NA,NA
"10000025","Water","Surface Water","10000025-2025-07-23-TSS",2025-07-23,10:30:00.000000,"","",60.498284,-150.863121,"","Field Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",20,"mg/l","=","Sampled",NA,"Suspended","Actual","","","Water Bottle",NA,"Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","15",2025-07-25,00:00:00,"","","Cold packs",NA,NA,NA
"10000026","Water","Surface Water","10000026-2025-07-23-TSS",2025-07-23,09:50:00.000000,"","",60.53687,-150.754724,"","Field Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",1,"mg/l","=","Sampled",NA,"Suspended","Actual","","","Water Bottle",NA,"Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","16",2025-07-25,00:00:00,"","","Cold packs",NA,NA,NA
"10000027","Water","Surface Water","10000027-2025-07-23-TSS",2025-07-23,07:50:00.000000,"","",60.515441,-150.702069,"","Field Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",10,"mg/l","=","Sampled",NA,"Suspended","Actual","","","Water Bottle",NA,"Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","17",2025-07-25,00:00:00,"","","Cold packs",NA,NA,NA
"10000028","Water","Surface Water","10000028-2025-07-23-TSS",2025-07-23,09:50:00.000000,"","",60.489844,-150.636905,"","Field Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",11.3,"mg/l","=","Sampled",NA,"Suspended","Actual","","","Water Bottle",NA,"Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","18",2025-07-25,00:00:00,"","","Cold packs",NA,NA,NA
"10000029","Water","Surface Water","10000029-2025-07-23-TSS",2025-07-23,09:30:00.000000,"","",60.481518,-150.632498,"","Field Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",15.3,"mg/l","=","Sampled",NA,"Suspended","Actual","","","Water Bottle",NA,"Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","19",2025-07-25,00:00:00,"","","Cold packs",NA,NA,NA
"10000030","Water","Surface Water","10000030-2025-07-23-TSS",2025-07-23,08:55:00.000000,"","",60.467517,-150.507789,"","Field Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",1.7,"mg/l","=","Sampled",NA,"Suspended","Actual","","","Water Bottle",NA,"Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","20",2025-07-25,00:00:00,"","","Cold packs",NA,NA,NA
"10000031","Water","Surface Water","10000031-2025-07-23-TSS",2025-07-23,10:55:00.000000,"","",60.481392,-150.11502,"","Field Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",1.2,"mg/l","=","Sampled",NA,"Suspended","Actual","","","Water Bottle",NA,"Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","21",2025-07-25,00:00:00,"","","Cold packs",NA,NA,NA
"10000032","Water","Surface Water","10000032-2025-07-23-TSS",2025-07-23,10:05:00.000000,"","",60.484622,-149.993955,"","Field Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",1.7,"mg/l","=","Sampled",NA,"Suspended","Actual","","","Water Bottle",NA,"Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","22",2025-07-25,00:00:00,"","","Cold packs",NA,NA,NA
"10000424","Water","Surface Water","10000424-2025-07-23-TSS",2025-07-23,09:00:00.000000,"","",60.489,-149.877,"","Field Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",3.3,"mg/l","=","Sampled",NA,"Suspended","Actual","","","Water Bottle",NA,"Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","23",2025-07-25,00:00:00,"","","Cold packs",NA,NA,NA
"10000425","Water","Surface Water","10000425-2025-07-23-TSS",2025-07-23,08:15:00.000000,"","",60.492007,-149.810844,"","Field Msr/Obs",15,"cm","","","","","",NA,"Total suspended solids","2540-D","APHA","",1.2,"mg/l","=","Sampled",NA,"Suspended","Actual","","","Water Bottle",NA,"Limit of Quantitation",1,"mg/l","Method Detection Level",0.5,"mg/l","","SWWTP","24",2025-07-25,00:00:00,"","","Cold packs",NA,NA,NA
"10000002","Water","Surface Water","10000002-2025-04-30-DO",2025-04-30,NA,"","",60.54368,-151.22294,"","Field Msr/Obs",15,"cm","","","","","",NA,"Dissolved Oxygen","360.1","USEPA","",10.71,"mg/L","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",NA,"mg/L","Method Detection Level",NA,"mg/L","","YSI",NA,2025-04-30,NA,"","","Cold packs",NA,NA,NA
"10000002","Water","Surface Water","10000002-2025-07-23-DO",2025-07-23,NA,"","",60.54368,-151.22294,"","Field Msr/Obs",15,"cm","","","","","",NA,"Dissolved Oxygen","360.1","USEPA","",10.74,"mg/L","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",NA,"mg/L","Method Detection Level",NA,"mg/L","","YSI",NA,2025-07-23,NA,"","","Cold packs",NA,NA,NA
"10000002","Water","Surface Water","10000002-2025-04-30-SpCond",2025-04-30,NA,"","",60.54368,-151.22294,"","Field Msr/Obs",15,"cm","","","","","",NA,"Specific Conductance","120.1","USEPA","",21438,"uS/cm","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",NA,"uS/cm","Method Detection Level",NA,"uS/cm","","YSI",NA,2025-04-30,NA,"","","Cold packs",NA,NA,NA
"10000002","Water","Surface Water","10000002-2025-07-23-SpCond",2025-07-23,NA,"","",60.54368,-151.22294,"","Field Msr/Obs",15,"cm","","","","","",NA,"Specific Conductance","120.1","USEPA","",0.331,"uS/cm","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",NA,"uS/cm","Method Detection Level",NA,"uS/cm","","YSI",NA,2025-07-23,NA,"","","Cold packs",NA,NA,NA
"10000002","Water","Surface Water","10000002-2025-04-30-Turb",2025-04-30,10:23:00.000000,"","",60.54368,-151.22294,"","Field Msr/Obs",15,"cm","","","","","",NA,"Turbidity","180.1","USEPA","",344,"NTU","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",NA,"NTU","Method Detection Level",NA,"NTU","","YSI",NA,2025-04-30,10:23:00,"","","Cold packs",NA,NA,NA
"10000002","Water","Surface Water","10000002-2025-07-23-Turb",2025-07-23,10:00:00.000000,"","",60.54368,-151.22294,"","Field Msr/Obs",15,"cm","","","","","",NA,"Turbidity","180.1","USEPA","",895.5,"NTU","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",NA,"NTU","Method Detection Level",NA,"NTU","","YSI",NA,2025-07-23,10:00:00,"","","Cold packs",NA,NA,NA
"10000002","Water","Surface Water","10000002-2025-04-30-Temp",2025-04-30,NA,"","",60.54368,-151.22294,"","Field Msr/Obs",15,"cm","","","","","",NA,"Water Temperature","170.1","USEPA","",6.1,"deg C","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",NA,"deg C","Method Detection Level",NA,"deg C","","YSI",NA,2025-04-30,NA,"","","Cold packs",NA,NA,NA
"10000002","Water","Surface Water","10000002-2025-07-23-Temp",2025-07-23,NA,"","",60.54368,-151.22294,"","Field Msr/Obs",15,"cm","","","","","",NA,"Water Temperature","170.1","USEPA","",13.1,"deg C","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",NA,"deg C","Method Detection Level",NA,"deg C","","YSI",NA,2025-07-23,NA,"","","Cold packs",NA,NA,NA
"10000002","Water","Surface Water","10000002-2025-04-30-pH",2025-04-30,NA,"","",60.54368,-151.22294,"","Field Msr/Obs",15,"cm","","","","","",NA,"pH","150.1","USEPA","",7.8,"None","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",NA,"None","Method Detection Level",NA,"None","","YSI",NA,2025-04-30,NA,"","","Cold packs",NA,NA,NA
"10000002","Water","Surface Water","10000002-2025-07-23-pH",2025-07-23,NA,"","",60.54368,-151.22294,"","Field Msr/Obs",15,"cm","","","","","",NA,"pH","150.1","USEPA","",7.345,"None","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",NA,"None","Method Detection Level",NA,"None","","YSI",NA,2025-07-23,NA,"","","Cold packs",NA,NA,NA
"10000005","Water","Surface Water","10000005-2025-07-23-DO",2025-07-23,NA,"","",60.54081,-151.18278,"","Field Msr/Obs",15,"cm","","","","","",NA,"Dissolved Oxygen","360.1","USEPA","",11.58,"mg/L","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",NA,"mg/L","Method Detection Level",NA,"mg/L","","YSI",NA,2025-07-23,NA,"","","Cold packs",NA,NA,NA
"10000005","Water","Surface Water","10000005-2025-07-23-SpCond",2025-07-23,NA,"","",60.54081,-151.18278,"","Field Msr/Obs",15,"cm","","","","","",NA,"Specific Conductance","120.1","USEPA","",0.092,"uS/cm","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",NA,"uS/cm","Method Detection Level",NA,"uS/cm","","YSI",NA,2025-07-23,NA,"","","Cold packs",NA,NA,NA
"10000005","Water","Surface Water","10000005-2025-07-23-Turb",2025-07-23,09:07:00.000000,"","",60.54081,-151.18278,"","Field Msr/Obs",15,"cm","","","","","",NA,"Turbidity","180.1","USEPA","",41.65,"NTU","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",NA,"NTU","Method Detection Level",NA,"NTU","","YSI",NA,2025-07-23,09:07:00,"","","Cold packs",NA,NA,NA
"10000005","Water","Surface Water","10000005-2025-07-23-Temp",2025-07-23,NA,"","",60.54081,-151.18278,"","Field Msr/Obs",15,"cm","","","","","",NA,"Water Temperature","170.1","USEPA","",12,"deg C","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",NA,"deg C","Method Detection Level",NA,"deg C","","YSI",NA,2025-07-23,NA,"","","Cold packs",NA,NA,NA
"10000005","Water","Surface Water","10000005-2025-07-23-pH",2025-07-23,NA,"","",60.54081,-151.18278,"","Field Msr/Obs",15,"cm","","","","","",NA,"pH","150.1","USEPA","",7.075,"None","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",NA,"None","Method Detection Level",NA,"None","","YSI",NA,2025-07-23,NA,"","","Cold packs",NA,NA,NA
"10000008","Water","Surface Water","10000008-2025-04-30-DO",2025-04-30,NA,"","",60.550888,-151.268417,"","Field Msr/Obs",15,"cm","","","","","",NA,"Dissolved Oxygen","360.1","USEPA","",10.985,"mg/L","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",NA,"mg/L","Method Detection Level",NA,"mg/L","","YSI",NA,2025-04-30,NA,"","","Cold packs",NA,NA,NA
"10000008","Water","Surface Water","10000008-2025-07-23-DO",2025-07-23,NA,"","",60.550888,-151.268417,"","Field Msr/Obs",15,"cm","","","","","",NA,"Dissolved Oxygen","360.1","USEPA","",10.42,"mg/L","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",NA,"mg/L","Method Detection Level",NA,"mg/L","","YSI",NA,2025-07-23,NA,"","","Cold packs",NA,NA,NA
"10000008","Water","Surface Water","10000008-2025-04-30-SpCond",2025-04-30,NA,"","",60.550888,-151.268417,"","Field Msr/Obs",15,"cm","","","","","",NA,"Specific Conductance","120.1","USEPA","",373.5,"uS/cm","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",NA,"uS/cm","Method Detection Level",NA,"uS/cm","","YSI",NA,2025-04-30,NA,"","","Cold packs",NA,NA,NA
"10000008","Water","Surface Water","10000008-2025-07-23-SpCond",2025-07-23,NA,"","",60.550888,-151.268417,"","Field Msr/Obs",15,"cm","","","","","",NA,"Specific Conductance","120.1","USEPA","",0.135,"uS/cm","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",NA,"uS/cm","Method Detection Level",NA,"uS/cm","","YSI",NA,2025-07-23,NA,"","","Cold packs",NA,NA,NA
"10000008","Water","Surface Water","10000008-2025-04-30-Turb",2025-04-30,09:48:00.000000,"","",60.550888,-151.268417,"","Field Msr/Obs",15,"cm","","","","","",NA,"Turbidity","180.1","USEPA","",10.95,"NTU","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",NA,"NTU","Method Detection Level",NA,"NTU","","YSI",NA,2025-04-30,09:48:00,"","","Cold packs",NA,NA,NA
"10000008","Water","Surface Water","10000008-2025-07-23-Turb",2025-07-23,10:57:00.000000,"","",60.550888,-151.268417,"","Field Msr/Obs",15,"cm","","","","","",NA,"Turbidity","180.1","USEPA","",17.8,"NTU","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",NA,"NTU","Method Detection Level",NA,"NTU","","YSI",NA,2025-07-23,10:57:00,"","","Cold packs",NA,NA,NA
"10000008","Water","Surface Water","10000008-2025-04-30-Temp",2025-04-30,NA,"","",60.550888,-151.268417,"","Field Msr/Obs",15,"cm","","","","","",NA,"Water Temperature","170.1","USEPA","",6,"deg C","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",NA,"deg C","Method Detection Level",NA,"deg C","","YSI",NA,2025-04-30,NA,"","","Cold packs",NA,NA,NA
"10000008","Water","Surface Water","10000008-2025-07-23-Temp",2025-07-23,NA,"","",60.550888,-151.268417,"","Field Msr/Obs",15,"cm","","","","","",NA,"Water Temperature","170.1","USEPA","",14.6,"deg C","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",NA,"deg C","Method Detection Level",NA,"deg C","","YSI",NA,2025-07-23,NA,"","","Cold packs",NA,NA,NA
"10000008","Water","Surface Water","10000008-2025-04-30-pH",2025-04-30,NA,"","",60.550888,-151.268417,"","Field Msr/Obs",15,"cm","","","","","",NA,"pH","150.1","USEPA","",6.895,"None","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",NA,"None","Method Detection Level",NA,"None","","YSI",NA,2025-04-30,NA,"","","Cold packs",NA,NA,NA
"10000008","Water","Surface Water","10000008-2025-07-23-pH",2025-07-23,NA,"","",60.550888,-151.268417,"","Field Msr/Obs",15,"cm","","","","","",NA,"pH","150.1","USEPA","",7.15,"None","=","Sampled",NA,"Total","Actual","","","Water Bottle",NA,"Limit of Quantitation",NA,"None","Method Detection Level",NA,"None","","YSI",NA,2025-07-23,NA,"","","Cold packs",NA,NA,NA
