"sample_id","collect_date","collect_time","lab_sample_id","sample_type","rec_date","rec_time","run_date","run_time","anl_batch","prp_batch","extraction_code","extracted_date","extracted_time","analyte","cas_number","analyte_flag","analytical_method","result","resultflag","repdl","limit_definition","units","analytical_cut","initial_wt_vol","final_vol","amount_spiked","percent_recovery","rec_limit_low","rec_limit_high","initial_conc","sample_rpd","rpd_limit_low","rpd_limit_high","rep_sig_digs","analysis_group","method_order","analte_order","loq","lod","dl","sdg","run_date_time","percent_recovered","allowable_limit","analyte_order","lab_name","matrix","site_id","monitoring_location_id"
"RM6.5-Cunningham Park","2023-07-18","09:05:00","1233640004","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Chromium","7440-47-3","N","EP200.8",0,"U",2.5,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Dissolved Metals by ICP/MS",17,NA,5,2.5,2.5,"1233640","07/27/2023 17:14",NA,NA,10,"SGS North America, Anchorage, Alaska","Water","RM6.5-Cunningham Park","10000005"
"RM6.5-Cunningham Park","2023-07-18","09:05:00","1233640004","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Copper","7440-50-8","N","EP200.8",0,"U",1.5,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Dissolved Metals by ICP/MS",17,NA,3,1.5,1,"1233640","07/27/2023 17:14",NA,NA,42,"SGS North America, Anchorage, Alaska","Water","RM6.5-Cunningham Park","10000005"
"RM6.5-Cunningham Park","2023-07-18","09:05:00","1233640004","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Lead","7439-92-1","N","EP200.8",0,"U",1,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Dissolved Metals by ICP/MS",17,NA,2,1,0.5,"1233640","07/27/2023 17:14",NA,NA,13,"SGS North America, Anchorage, Alaska","Water","RM6.5-Cunningham Park","10000005"
"RM 6.5- Cunningham Park","2023-07-18","09:05:00","1233640029","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Copper","7440-50-8","N","EP200.8",2.11,"J",1.5,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals by ICP/MS",15,NA,3,1.5,1,"1233640","07/27/2023 16:52",NA,NA,11,"SGS North America, Anchorage, Alaska","Water","RM 6.5- Cunningham Park","10000005"
"RM6.5-Cunningham Park","2023-07-18","09:05:00","1233640004","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Zinc","7440-66-6","N","EP200.8",3.91,"J",5,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Dissolved Metals by ICP/MS",17,NA,10,5,3.1,"1233640","07/27/2023 17:14",NA,NA,32,"SGS North America, Anchorage, Alaska","Water","RM6.5-Cunningham Park","10000005"
"RM 6.5- Cunningham Park","2023-07-18","09:05:00","1233640029","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Calcium","7440-70-2","N","EP200.8",13500,"=",250,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals by ICP/MS",15,NA,500,250,150,"1233640","07/27/2023 16:52",NA,NA,8,"SGS North America, Anchorage, Alaska","Water","RM 6.5- Cunningham Park","10000005"
"RM 6.5- Cunningham Park","2023-07-18","09:05:00","1233640029","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Iron","7439-89-6","N","EP200.8",1580,"=",125,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals by ICP/MS",15,NA,250,125,78,"1233640","07/27/2023 16:52",NA,NA,12,"SGS North America, Anchorage, Alaska","Water","RM 6.5- Cunningham Park","10000005"
"RM 6.5- Cunningham Park","2023-07-18","09:05:00","1233640029","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Magnesium","7439-95-4","N","EP200.8",1660,"=",25,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals by ICP/MS",15,NA,50,25,15,"1233640","07/27/2023 16:52",NA,NA,14,"SGS North America, Anchorage, Alaska","Water","RM 6.5- Cunningham Park","10000005"
"RM 6.5- Cunningham Park","2023-07-18","09:05:00","1233640029","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Zinc","7440-66-6","N","EP200.8",14.3,"=",5,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals by ICP/MS",15,NA,10,5,3.1,"1233640","07/27/2023 16:52",NA,NA,32,"SGS North America, Anchorage, Alaska","Water","RM 6.5- Cunningham Park","10000005"
"RM6.5-Cunningham Park","2023-07-18","09:05:00","1233640004","PS","2023-07-18","17:04:00",NA,NA,"WFI3055",NA,NA,NA,NA,"Total Nitrate/Nitrite-N","Nitrate+Nitrite","N","SM21 4500NO3-F",0.197,"J",0.1,"LOD","mg/L",2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3,"Waters Department",20,NA,0.2,0.1,0.05,"1233640","07/20/2023 16:09",NA,NA,11,"SGS North America, Anchorage, Alaska","Water","RM6.5-Cunningham Park","10000005"
"RM6.5-Cunningham Park","2023-07-18","09:05:00","1233640004","PS","2023-07-18","17:04:00",NA,NA,"WDA5565","WXX14862","SM21 4500P-B,E","2023-07-28","17:00:00","Total Phosphorus","Total Phosph.","N","SM21 4500P-B,E",0.0368,"J",0.02,"LOD","mg/L",1,25,25,NA,NA,NA,NA,NA,NA,NA,NA,3,"Waters Department",20,NA,0.04,0.02,0.012,"1233640","07/31/2023 12:57",NA,NA,266,"SGS North America, Anchorage, Alaska","Water","RM6.5-Cunningham Park","10000005"
"RM6.5-Cunningham Park","2023-07-18","09:05:00","1233640004","PS","2023-07-18","17:04:00",NA,NA,"VMS22601","VXX40176","SW5030B","2023-07-25","06:00:00","Xylenes (total)","1330-20-7","N","SW8260D",0,"U",1.5,"LOD","ug/L",1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3,"Volatile GC/MS",90,NA,3,1.5,1,"1233640","07/25/2023 21:10",NA,NA,150,"SGS North America, Anchorage, Alaska","Water","RM6.5-Cunningham Park","10000005"
"RM6.5-Cunningham Park","2023-07-18","09:05:00","1233640004","PS","2023-07-18","17:04:00",NA,NA,"VMS22601","VXX40176","SW5030B","2023-07-25","06:00:00","Benzene","71-43-2","N","SW8260D",0,"U",0.2,"LOD","ug/L",1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3,"Volatile GC/MS",90,NA,0.4,0.2,0.12,"1233640","07/25/2023 21:10",NA,NA,1,"SGS North America, Anchorage, Alaska","Water","RM6.5-Cunningham Park","10000005"
"RM6.5-Cunningham Park","2023-07-18","09:05:00","1233640004","PS","2023-07-18","17:04:00",NA,NA,"VMS22601","VXX40176","SW5030B","2023-07-25","06:00:00","Ethylbenzene","100-41-4","N","SW8260D",0,"U",0.5,"LOD","ug/L",1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3,"Volatile GC/MS",90,NA,1,0.5,0.31,"1233640","07/25/2023 21:10",NA,NA,3,"SGS North America, Anchorage, Alaska","Water","RM6.5-Cunningham Park","10000005"
"RM6.5-Cunningham Park","2023-07-18","09:05:00","1233640004","PS","2023-07-18","17:04:00",NA,NA,"VMS22601","VXX40176","SW5030B","2023-07-25","06:00:00","o-Xylene","95-47-6","N","SW8260D",0,"U",0.5,"LOD","ug/L",1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3,"Volatile GC/MS",90,NA,1,0.5,0.31,"1233640","07/25/2023 21:10",NA,NA,58,"SGS North America, Anchorage, Alaska","Water","RM6.5-Cunningham Park","10000005"
"RM6.5-Cunningham Park","2023-07-18","09:05:00","1233640004","PS","2023-07-18","17:04:00",NA,NA,"VMS22601","VXX40176","SW5030B","2023-07-25","06:00:00","P & M -Xylene","P & M -Xylene","N","SW8260D",0,"U",1,"LOD","ug/L",1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3,"Volatile GC/MS",90,NA,2,1,0.62,"1233640","07/25/2023 21:10",NA,NA,55,"SGS North America, Anchorage, Alaska","Water","RM6.5-Cunningham Park","10000005"
"RM6.5-Cunningham Park","2023-07-18","09:05:00","1233640004","PS","2023-07-18","17:04:00",NA,NA,"VMS22601","VXX40176","SW5030B","2023-07-25","06:00:00","Toluene","108-88-3","N","SW8260D",0,"U",0.5,"LOD","ug/L",1,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3,"Volatile GC/MS",90,NA,1,0.5,0.31,"1233640","07/25/2023 21:10",NA,NA,2,"SGS North America, Anchorage, Alaska","Water","RM6.5-Cunningham Park","10000005"
"RM6.5-Cunningham Park","2023-07-18","09:05:00","1233640004","PS","2023-07-18","17:04:00",NA,NA,"VMS22601","VXX40176","SW5030B","2023-07-25","06:00:00","1,2-Dichloroethane-D4 (surr)","17060-07-0","S","SW8260D",104,"=",0,"LOD","%",1,5,5,30,NA,81,118,NA,NA,NA,NA,3,"Volatile GC/MS",90,NA,0,0,0,"1233640","07/25/2023 21:10",104,NA,62,"SGS North America, Anchorage, Alaska","Water","RM6.5-Cunningham Park","10000005"
"RM6.5-Cunningham Park","2023-07-18","09:05:00","1233640004","PS","2023-07-18","17:04:00",NA,NA,"VMS22601","VXX40176","SW5030B","2023-07-25","06:00:00","4-Bromofluorobenzene (surr)","460-00-4","S","SW8260D",102,"=",0,"LOD","%",1,5,5,30,NA,85,114,NA,NA,NA,NA,3,"Volatile GC/MS",90,NA,0,0,0,"1233640","07/25/2023 21:10",102,NA,69,"SGS North America, Anchorage, Alaska","Water","RM6.5-Cunningham Park","10000005"
"RM6.5-Cunningham Park","2023-07-18","09:05:00","1233640004","PS","2023-07-18","17:04:00",NA,NA,"VMS22601","VXX40176","SW5030B","2023-07-25","06:00:00","Toluene-d8 (surr)","2037-26-5","S","SW8260D",98.8,"=",0,"LOD","%",1,5,5,30,NA,89,112,NA,NA,NA,NA,3,"Volatile GC/MS",90,NA,0,0,0,"1233640","07/25/2023 21:10",98.8,NA,68,"SGS North America, Anchorage, Alaska","Water","RM6.5-Cunningham Park","10000005"
"RM 0-NO NAME CREEK","2023-05-03","10:30:00","FC5912-1","PS","2023-05-09",NA,"2023-05-22","11:15:00","MA19432","MP42262","EPA 200.7","2023-05-18","16:00:00","Calcium","7440-70-2","N","EPA 200.7",9790,"",100,"LOD","ug/l",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals",1,80,1000,100,1000,"FC5912",NA,NA,NA,NA,"SGS North America, Anchorage, Alaska","Water","KBL_t_00.0","10000008"
"RM 0-NO NAME CREEK","2023-05-03","10:30:00","FC5912-1","PS","2023-05-09",NA,"2023-05-22","11:15:00","MA19432","MP42262","EPA 200.7","2023-05-18","16:00:00","Copper","7440-50-8","N","EPA 200.7",0,"U",2,"LOD","ug/l",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Metals",1,110,25,2,25,"FC5912",NA,NA,NA,NA,"SGS North America, Anchorage, Alaska","Water","KBL_t_00.0","10000008"
"RM 0-NO NAME CREEK","2023-05-03","10:30:00","FC5912-1","PS","2023-05-09",NA,"2023-05-22","11:15:00","MA19432","MP42262","EPA 200.7","2023-05-18","16:00:00","Iron","7439-89-6","N","EPA 200.7",5410,"",50,"LOD","ug/l",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals",1,120,300,50,300,"FC5912",NA,NA,NA,NA,"SGS North America, Anchorage, Alaska","Water","KBL_t_00.0","10000008"
"RM 0-NO NAME CREEK","2023-05-03","10:30:00","FC5912-1","PS","2023-05-09",NA,"2023-05-22","11:15:00","MA19432","MP42262","EPA 200.7","2023-05-18","16:00:00","Magnesium","7439-95-4","N","EPA 200.7",0,"U",100,"LOD","ug/l",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals",1,140,5000,100,5000,"FC5912",NA,NA,NA,NA,"SGS North America, Anchorage, Alaska","Water","KBL_t_00.0","10000008"
"RM 0-NO NAME CREEK","2023-05-03","10:30:00","FC5912-1","PS","2023-05-09",NA,"2023-05-22","11:15:00","MA19432","MP42262","EPA 200.7","2023-05-18","16:00:00","Zinc","7440-66-6","N","EPA 200.7",0,"U",5,"LOD","ug/l",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Metals",1,280,20,5,20,"FC5912",NA,NA,NA,NA,"SGS North America, Anchorage, Alaska","Water","KBL_t_00.0","10000008"
"RM 0-NO NAME CREEK-FB","2023-05-02","10:30:00","FC5912-23","PS","2023-05-09",NA,"2023-05-22","19:27:00","MA19429","MP42269","SW846 3010A","2023-05-19","14:23:00","Calcium","7440-70-2","N","SW846 6010D",0,"U",100,"LOD","ug/l",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Metals",2,80,1000,100,1000,"FC5912",NA,NA,NA,NA,"SGS North America, Anchorage, Alaska","Water","KBL_t_00.0","10000008"
"RM 0-NO NAME CREEK-FB","2023-05-02","10:30:00","FC5912-23","PS","2023-05-09",NA,"2023-05-22","19:27:00","MA19429","MP42269","SW846 3010A","2023-05-19","14:23:00","Copper","7440-50-8","N","SW846 6010D",0,"U",2,"LOD","ug/l",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Metals",2,110,25,2,25,"FC5912",NA,NA,NA,NA,"SGS North America, Anchorage, Alaska","Water","KBL_t_00.0","10000008"
"RM 0-NO NAME CREEK-FB","2023-05-02","10:30:00","FC5912-23","PS","2023-05-09",NA,"2023-05-22","19:27:00","MA19429","MP42269","SW846 3010A","2023-05-19","14:23:00","Iron","7439-89-6","N","SW846 6010D",0,"U",50,"LOD","ug/l",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Metals",2,120,300,50,300,"FC5912",NA,NA,NA,NA,"SGS North America, Anchorage, Alaska","Water","KBL_t_00.0","10000008"
"RM 0-NO NAME CREEK-FB","2023-05-02","10:30:00","FC5912-23","PS","2023-05-09",NA,"2023-05-22","19:27:00","MA19429","MP42269","SW846 3010A","2023-05-19","14:23:00","Magnesium","7439-95-4","N","SW846 6010D",0,"U",100,"LOD","ug/l",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Metals",2,140,5000,100,5000,"FC5912",NA,NA,NA,NA,"SGS North America, Anchorage, Alaska","Water","KBL_t_00.0","10000008"
"RM 0-NO NAME CREEK-FB","2023-05-02","10:30:00","FC5912-23","PS","2023-05-09",NA,"2023-05-22","19:27:00","MA19429","MP42269","SW846 3010A","2023-05-19","14:23:00","Zinc","7440-66-6","N","SW846 6010D",0,"U",5,"LOD","ug/l",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Metals",2,280,20,5,20,"FC5912",NA,NA,NA,NA,"SGS North America, Anchorage, Alaska","Water","KBL_t_00.0","10000008"
"RM0-No Name Creek DUP","2023-07-18","11:25:00","1233640002","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Cadmium","7440-43-9","N","EP200.8",0,"U",0.25,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Dissolved Metals by ICP/MS",17,NA,0.5,0.25,0.15,"1233640","07/27/2023 17:04",NA,NA,7,"SGS North America, Anchorage, Alaska","Water","KBL_t_00.0","10000008"
"RM0-No Name Creek DUP","2023-07-18","11:25:00","1233640002","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Chromium","7440-47-3","N","EP200.8",0,"U",2.5,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Dissolved Metals by ICP/MS",17,NA,5,2.5,2.5,"1233640","07/27/2023 17:04",NA,NA,10,"SGS North America, Anchorage, Alaska","Water","KBL_t_00.0","10000008"
"RM0-No Name Creek","2023-07-18","11:12:00","1233640001","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Cadmium","7440-43-9","N","EP200.8",0,"U",0.25,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Dissolved Metals by ICP/MS",17,NA,0.5,0.25,0.15,"1233640","07/27/2023 17:01",NA,NA,7,"SGS North America, Anchorage, Alaska","Water","KBL_t_00.0","10000008"
"RM0-No Name Creek","2023-07-18","11:12:00","1233640001","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Chromium","7440-47-3","N","EP200.8",0,"U",2.5,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Dissolved Metals by ICP/MS",17,NA,5,2.5,2.5,"1233640","07/27/2023 17:01",NA,NA,10,"SGS North America, Anchorage, Alaska","Water","KBL_t_00.0","10000008"
"RM0-No Name Creek","2023-07-18","11:12:00","1233640001","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Lead","7439-92-1","N","EP200.8",0,"U",1,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Dissolved Metals by ICP/MS",17,NA,2,1,0.5,"1233640","07/27/2023 17:01",NA,NA,13,"SGS North America, Anchorage, Alaska","Water","KBL_t_00.0","10000008"
"RM0-No Name Creek DUP","2023-07-18","11:25:00","1233640002","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Lead","7439-92-1","N","EP200.8",0,"U",1,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Dissolved Metals by ICP/MS",17,NA,2,1,0.5,"1233640","07/27/2023 17:04",NA,NA,13,"SGS North America, Anchorage, Alaska","Water","KBL_t_00.0","10000008"
"RM 0 - No Name Creek - DUP","2023-07-18","11:25:00","1233640027","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Copper","7440-50-8","N","EP200.8",1.19,"J",1.5,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals by ICP/MS",15,NA,3,1.5,1,"1233640","07/27/2023 17:48",NA,NA,11,"SGS North America, Anchorage, Alaska","Water","KBL_t_00.0","10000008"
"RM 0 - No Name Creek","2023-07-18","11:12:00","1233640026","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Copper","7440-50-8","N","EP200.8",1.16,"J",1.5,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals by ICP/MS",15,NA,3,1.5,1,"1233640","07/27/2023 17:45",NA,NA,11,"SGS North America, Anchorage, Alaska","Water","KBL_t_00.0","10000008"
"RM0-No Name Creek","2023-07-18","11:12:00","1233640001","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Zinc","7440-66-6","N","EP200.8",7.16,"J",5,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Dissolved Metals by ICP/MS",17,NA,10,5,3.1,"1233640","07/27/2023 17:01",NA,NA,32,"SGS North America, Anchorage, Alaska","Water","KBL_t_00.0","10000008"
"RM0-No Name Creek DUP","2023-07-18","11:25:00","1233640002","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Arsenic","7440-38-2","N","EP200.8",2.78,"J",2.5,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Dissolved Metals by ICP/MS",17,NA,5,2.5,1.5,"1233640","07/27/2023 17:04",NA,NA,3,"SGS North America, Anchorage, Alaska","Water","KBL_t_00.0","10000008"
"RM0-No Name Creek","2023-07-18","11:12:00","1233640001","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Arsenic","7440-38-2","N","EP200.8",2.92,"J",2.5,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Dissolved Metals by ICP/MS",17,NA,5,2.5,1.5,"1233640","07/27/2023 17:01",NA,NA,3,"SGS North America, Anchorage, Alaska","Water","KBL_t_00.0","10000008"
"RM0-No Name Creek","2023-07-18","11:12:00","1233640001","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Copper","7440-50-8","N","EP200.8",1.29,"J",1.5,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Dissolved Metals by ICP/MS",17,NA,3,1.5,1,"1233640","07/27/2023 17:01",NA,NA,42,"SGS North America, Anchorage, Alaska","Water","KBL_t_00.0","10000008"
"RM0-No Name Creek DUP","2023-07-18","11:25:00","1233640002","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Copper","7440-50-8","N","EP200.8",1.21,"J",1.5,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Dissolved Metals by ICP/MS",17,NA,3,1.5,1,"1233640","07/27/2023 17:04",NA,NA,42,"SGS North America, Anchorage, Alaska","Water","KBL_t_00.0","10000008"
"RM0-No Name Creek DUP","2023-07-18","11:25:00","1233640002","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Zinc","7440-66-6","N","EP200.8",6.93,"J",5,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Dissolved Metals by ICP/MS",17,NA,10,5,3.1,"1233640","07/27/2023 17:04",NA,NA,32,"SGS North America, Anchorage, Alaska","Water","KBL_t_00.0","10000008"
"RM 0 - No Name Creek - DUP","2023-07-18","11:25:00","1233640027","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Iron","7439-89-6","N","EP200.8",5530,"=",125,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals by ICP/MS",15,NA,250,125,78,"1233640","07/27/2023 17:48",NA,NA,12,"SGS North America, Anchorage, Alaska","Water","KBL_t_00.0","10000008"
"RM 0 - No Name Creek - DUP","2023-07-18","11:25:00","1233640027","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Magnesium","7439-95-4","N","EP200.8",1720,"=",25,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals by ICP/MS",15,NA,50,25,15,"1233640","07/27/2023 17:48",NA,NA,14,"SGS North America, Anchorage, Alaska","Water","KBL_t_00.0","10000008"
"RM 0 - No Name Creek - DUP","2023-07-18","11:25:00","1233640027","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Zinc","7440-66-6","N","EP200.8",16,"=",5,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals by ICP/MS",15,NA,10,5,3.1,"1233640","07/27/2023 17:48",NA,NA,32,"SGS North America, Anchorage, Alaska","Water","KBL_t_00.0","10000008"
"RM 0 - No Name Creek","2023-07-18","11:12:00","1233640026","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Calcium","7440-70-2","N","EP200.8",6020,"=",250,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals by ICP/MS",15,NA,500,250,150,"1233640","07/27/2023 17:45",NA,NA,8,"SGS North America, Anchorage, Alaska","Water","KBL_t_00.0","10000008"
"RM 0 - No Name Creek","2023-07-18","11:12:00","1233640026","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Iron","7439-89-6","N","EP200.8",5350,"=",125,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals by ICP/MS",15,NA,250,125,78,"1233640","07/27/2023 17:45",NA,NA,12,"SGS North America, Anchorage, Alaska","Water","KBL_t_00.0","10000008"
"RM 0 - No Name Creek","2023-07-18","11:12:00","1233640026","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Magnesium","7439-95-4","N","EP200.8",1540,"=",25,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals by ICP/MS",15,NA,50,25,15,"1233640","07/27/2023 17:45",NA,NA,14,"SGS North America, Anchorage, Alaska","Water","KBL_t_00.0","10000008"
"RM 0 - No Name Creek","2023-07-18","11:12:00","1233640026","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Zinc","7440-66-6","N","EP200.8",16.4,"=",5,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals by ICP/MS",15,NA,10,5,3.1,"1233640","07/27/2023 17:45",NA,NA,32,"SGS North America, Anchorage, Alaska","Water","KBL_t_00.0","10000008"
"RM 0 - No Name Creek - DUP","2023-07-18","11:25:00","1233640027","PS","2023-07-18","17:04:00",NA,NA,"MMS12014","MXX36032","E200.2","2023-07-25","12:56:00","Calcium","7440-70-2","N","EP200.8",6400,"=",250,"LOD","ug/L",1,20,50,NA,NA,NA,NA,NA,NA,NA,NA,3,"Metals by ICP/MS",15,NA,500,250,150,"1233640","07/27/2023 17:48",NA,NA,8,"SGS North America, Anchorage, Alaska","Water","KBL_t_00.0","10000008"
"RM0-No Name Creek DUP","2023-07-18","11:25:00","1233640002","PS","2023-07-18","17:04:00",NA,NA,"WFI3055",NA,NA,NA,NA,"Total Nitrate/Nitrite-N","Nitrate+Nitrite","N","SM21 4500NO3-F",0.0802,"J",0.1,"LOD","mg/L",2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3,"Waters Department",20,NA,0.2,0.1,0.05,"1233640","07/20/2023 16:06",NA,NA,11,"SGS North America, Anchorage, Alaska","Water","KBL_t_00.0","10000008"
"RM0-No Name Creek","2023-07-18","11:12:00","1233640001","PS","2023-07-18","17:04:00",NA,NA,"WFI3055",NA,NA,NA,NA,"Total Nitrate/Nitrite-N","Nitrate+Nitrite","N","SM21 4500NO3-F",0.109,"J",0.1,"LOD","mg/L",2,5,5,NA,NA,NA,NA,NA,NA,NA,NA,3,"Waters Department",20,NA,0.2,0.1,0.05,"1233640","07/20/2023 16:04",NA,NA,11,"SGS North America, Anchorage, Alaska","Water","KBL_t_00.0","10000008"
"RM0-No Name Creek","2023-07-18","11:12:00","1233640001","PS","2023-07-18","17:04:00",NA,NA,"WDA5565","WXX14861","SM21 4500P-B,E","2023-07-28","17:00:00","Total Phosphorus","Total Phosph.","N","SM21 4500P-B,E",0.0255,"J",0.02,"LOD","mg/L",1,25,25,NA,NA,NA,NA,NA,NA,NA,NA,3,"Waters Department",20,NA,0.04,0.02,0.012,"1233640","07/31/2023 10:40",NA,NA,266,"SGS North America, Anchorage, Alaska","Water","KBL_t_00.0","10000008"
